X,Y,label
0.3745792,0.32678646,9
0.6091993,0.10574876,4
0.25008455,0.27114695,7
0.3706124,0.938168,2
0.42637306,0.92985374,2
0.54001,0.6923998,3
0.5958074,0.111067556,4
0.44545218,0.05325246,9
0.16768202,0.70138,1
0.4558344,0.03492464,9
0.43788403,0.867499,2
0.15092242,0.7236822,1
0.24865632,0.27495858,7
0.5654145,0.06168051,9
0.5560511,0.19080788,4
0.47403133,0.19650859,4
0.0,0.43110648,1
0.81941956,0.3631477,6
0.15086043,0.3149466,7
0.27830544,0.71187025,2
0.24181266,0.34496447,7
0.41577873,0.56952304,8
0.8578065,0.43233606,8
0.1577823,0.6450765,1
0.42118025,0.120251164,9
0.21585374,0.24953002,7
0.074318305,0.4405839,1
0.16258602,0.6346141,1
0.18899626,0.308207,7
0.6927403,0.6164264,5
0.6706364,0.7186062,3
0.6217753,0.74306256,3
0.58572865,0.54761577,5
0.11768194,0.57273555,1
0.5952028,0.6720054,3
0.21299407,0.27167678,7
0.85414636,0.23248811,6
0.051835943,0.4879852,1
0.7021375,0.7211161,3
0.44021073,0.54877824,8
0.25754362,0.27661654,7
0.6140872,0.64323306,5
0.6153886,0.33989203,9
0.90315104,0.2484766,9
0.95578915,0.5187384,0
0.9588363,0.5384756,0
0.31636316,0.73393536,2
0.4965034,0.61364096,8
0.41694704,0.6658714,8
0.21014231,0.39108166,2
0.57297546,0.6454384,3
0.25372547,0.29469046,7
0.12405225,0.6386041,1
0.64544153,0.7531826,3
0.98835176,0.57999116,0
0.6308225,0.8530802,3
0.47548956,0.25967246,4
0.4563205,0.2553533,4
0.5660391,0.7712722,3
0.3670765,0.60674256,8
0.4575139,0.12578855,9
0.44107836,0.8172152,2
0.54515564,0.7113369,3
0.44813186,0.033012103,9
0.2143602,0.4175273,7
0.120946504,0.5266645,1
0.09922773,0.51081795,1
0.17807654,0.16727677,7
0.8754866,0.52008265,0
0.6272401,0.1459358,4
0.38013974,0.061687674,9
0.8304157,0.22131994,6
0.6370673,0.57546294,5
0.47669196,0.065365225,9
0.067693956,0.53712696,1
0.120378874,0.4905626,7
0.79369503,0.6007772,0
0.3438588,0.7001838,2
0.90633285,0.58859354,0
0.88140905,0.6269244,0
0.5624288,0.17008129,4
0.8046857,0.22744264,6
0.20838356,0.25666252,7
0.81555676,0.5724389,0
0.2340121,0.41598088,7
0.07402655,0.5137726,1
0.50725466,0.2688293,4
0.8927865,0.23511547,6
0.6125174,0.10906914,4
0.46835724,0.46546906,5
0.5971459,0.1737846,4
0.5507094,0.06526707,9
0.45175603,0.041779097,9
0.20355992,0.57879335,1
0.17549285,0.18515056,7
0.26748568,0.17093778,9
0.6372016,0.5274539,5
0.60932267,0.74507976,3
0.52512294,0.6908882,3
0.44591755,0.5418058,8
0.38006574,0.82423544,2
0.7121938,0.7312856,3
0.86382854,0.20676856,6
0.32826996,0.76608926,2
0.301585,0.7825283,2
0.08087247,0.609251,1
0.056012947,0.4683194,1
0.19781432,0.5973177,1
0.081144296,0.609087,1
0.1896534,0.5726906,1
0.8160219,0.22594725,6
0.37419075,0.3221798,9
0.34051746,0.5732582,8
0.565121,0.22030732,4
0.64885116,0.71856856,3
0.22575392,0.33205137,7
0.09907002,0.5810877,1
0.7207054,0.3228526,6
0.51186794,0.1805042,4
0.6709545,0.60896176,5
0.9273607,0.48607156,0
0.5128396,0.028704567,4
0.2000999,0.20022471,7
0.5081099,0.23745348,4
0.32572895,0.675891,2
0.6017485,0.090197444,4
0.897572,0.59275883,0
0.22994165,0.41602445,7
0.967578,0.49678978,0
0.08586624,0.5648414,1
0.5589038,0.06764562,9
0.29484552,0.24028963,8
0.3854921,0.63255215,8
0.7676194,0.29452547,6
0.8383631,0.5049138,0
0.89385194,0.644021,0
0.5109029,0.16662404,4
0.021938836,0.48921034,9
0.7175903,0.3640506,6
0.51375604,0.5718409,8
0.3351357,0.7016273,2
0.38241684,0.8987518,2
0.61578727,0.68723196,3
0.70374376,0.7791046,8
0.48415697,0.1023936,4
0.5565114,0.6216007,8
0.44513693,0.94745594,2
0.36244538,0.6901816,2
0.029960573,0.5421279,1
0.21201624,0.25309604,7
0.703453,0.63897747,5
0.5721949,0.19867146,4
0.5091362,0.18633994,4
0.85769355,0.50099564,0
0.5073117,0.10394576,4
0.44904056,0.75279343,3
0.40953687,0.36482796,9
0.17096378,0.1942279,7
0.6344202,0.63553387,3
0.19690832,0.66585404,1
0.81095475,0.5025206,0
0.17277555,0.5529074,1
0.25887117,0.78895026,2
0.70430917,0.62781274,5
0.31962016,0.23713824,9
0.35647297,0.84078103,2
0.11306862,0.5424963,1
0.87941056,0.66213125,0
0.17002496,0.6539959,1
0.4390678,0.6701133,8
0.5209973,0.05352651,9
0.04528369,0.481246,1
0.85715556,0.21907516,6
0.4915292,0.5566472,8
0.63633883,0.7693914,3
0.5333446,0.5556161,8
0.4441609,0.17453143,9
0.56597465,0.67698514,3
0.7340558,0.28868946,6
0.33720315,0.67852795,2
0.51648486,0.63108593,8
0.66013414,0.83323586,3
0.32562777,0.71278,2
0.3146393,0.74040365,2
0.0349467,0.5050902,1
0.9530966,0.53923535,0
0.6041382,0.09011801,4
0.21974203,0.7736784,2
0.30402008,0.19915827,9
0.29171377,0.7765429,2
0.61306596,0.16006805,4
0.5202823,0.6771537,3
0.19969922,0.31477904,7
0.42033163,0.11996208,9
0.10899175,0.4939451,1
0.56534606,0.36837953,5
0.3084694,0.7262515,2
0.42590764,0.19928429,4
0.4015649,0.17272192,9
0.7502213,0.52747124,0
0.6462308,0.7113543,3
0.4379223,0.52359587,8
0.64236104,0.607319,5
0.5136488,0.7335147,3
0.713792,0.5257685,6
0.88154316,0.66173095,0
0.31540802,0.1812526,9
0.31983265,0.3246372,4
0.76278394,0.28105757,6
0.30375624,0.6765518,2
0.6622695,0.52060896,5
0.8015861,0.5122195,0
0.93811035,0.6200025,2
0.24633485,0.2817864,7
0.5969414,0.09446633,4
0.8144788,0.26530203,6
0.81852,0.2332756,6
0.43860385,0.5569562,8
0.78487283,0.22123152,6
0.7729346,0.25141227,6
0.45876318,0.5062917,8
0.76162726,0.22586899,6
0.34828797,0.23501882,9
0.03463996,0.5538179,1
0.28848842,0.3842714,7
0.35480332,0.71625924,2
0.6566948,0.62848175,5
0.37580267,0.20870645,9
0.42981783,0.035022885,9
0.8953519,0.4944159,0
0.26837406,0.38173234,7
0.3328933,0.7328713,2
0.24677533,0.23914076,7
0.76044554,0.2774317,6
0.22824895,0.27738926,7
0.9652793,0.5086383,0
0.7690984,0.24108973,6
0.579566,0.41524807,5
0.42450646,0.20795535,2
0.5948573,0.11617863,4
0.26840022,0.36723867,7
0.4203982,0.85892075,2
0.87147194,0.6087102,0
0.41105497,0.0983868,9
0.5003669,0.058660828,9
0.3745283,0.895622,2
0.3544064,0.7918658,2
0.37987298,0.24105695,9
0.5880752,0.12414887,4
0.5487057,0.12976238,4
0.28493184,0.6927862,2
0.63533,0.78424156,3
0.63728076,0.673673,3
0.443224,0.90396786,2
0.036603242,0.43196675,1
0.13839395,0.18216953,7
0.8540362,0.5316286,0
0.27677852,0.4114009,7
0.73957133,0.21823278,6
0.5104099,0.3287985,4
0.2033201,0.7381516,1
0.6501978,0.7502631,3
0.53293127,0.5829833,8
0.22328033,0.5917569,7
0.47472522,0.13826026,4
0.6526608,0.49666232,5
0.5267112,0.05196612,9
0.30227572,0.7906241,2
0.62204736,0.5082527,5
0.13441366,0.5698503,1
0.47696275,0.6424116,8
0.15100002,0.31497857,7
0.6233909,0.69394386,3
0.23280036,0.14609046,7
0.13975705,0.6228645,1
0.6573604,0.4661653,5
0.65081275,0.6459818,5
0.8114957,0.54904145,0
0.46784616,0.115177736,9
0.095796876,0.62329185,1
0.54603106,0.23330462,4
0.9288006,0.5380869,0
0.21293783,0.5483419,6
0.5167974,0.69504195,3
0.6460648,0.6264153,3
0.88987124,0.21337365,6
0.94280183,0.617391,0
0.50426775,0.22478582,4
0.3820316,0.16475366,9
0.24910001,0.33973476,7
0.66010225,0.62991816,5
0.10099786,0.51535213,1
0.8887645,0.37319246,6
0.30930462,0.5250498,8
0.34036022,0.20024152,9
0.61207294,0.54067105,5
0.60423994,0.39818582,5
0.28697643,0.27389693,7
0.38608953,0.23161893,9
0.48896992,0.7258789,3
0.44379586,0.59160596,8
0.5517335,0.69655365,3
0.46840587,0.5612048,8
0.11907969,0.5903814,1
0.5495351,0.43999654,5
0.6648066,0.7684434,3
0.6754927,0.5271724,5
0.8077232,0.53852683,0
0.64960575,0.47690976,5
0.65999365,0.7049336,5
0.68278617,0.7177493,3
0.3860999,0.5197756,8
0.72189325,0.39300466,6
0.2285205,0.2513239,7
0.28062952,0.4056865,7
0.1743331,0.167479,7
0.52045614,0.7382876,3
0.23121408,0.24762774,7
0.96722513,0.49820048,0
0.69593644,0.61908895,5
0.38884413,0.17419475,9
0.78828853,0.5382114,0
0.3772279,0.8684634,2
0.37648517,0.5790066,5
0.7158965,0.6307554,5
0.5608048,0.66802067,3
0.13257816,0.51821345,1
0.22184998,0.28508535,7
0.3170995,0.67117023,7
0.4455411,0.55062693,8
0.7328497,0.30978122,6
0.57883,0.41520238,5
0.333937,0.32809108,9
0.5634156,0.6815933,3
0.42167658,0.49770677,8
0.50652534,0.07211401,9
0.5693513,0.544296,5
0.6438293,0.66904145,3
0.14498988,0.15511635,7
0.48337454,0.02061701,9
0.07821156,0.5871243,1
0.24554512,0.27130443,7
0.8651552,0.58825845,0
0.8855277,0.5722566,0
0.6767971,0.7096558,3
0.16518176,0.19705671,7
0.38270184,0.8461225,2
0.545647,0.6579348,5
0.31991577,0.58792454,8
0.15466166,0.55250037,1
0.4615652,0.5666204,8
0.81190675,0.24591115,6
0.30742335,0.6915096,2
0.32159945,0.21445695,9
0.669698,0.7125716,5
0.16725475,0.194569,7
0.69145924,0.5796745,5
0.19182575,0.79642355,7
0.38097057,0.59641933,8
0.84863186,0.19479233,6
0.36808354,0.6917145,2
0.5612922,0.4947017,5
0.035789624,0.46266356,1
0.58004856,0.11130774,4
0.41944394,0.63023704,8
0.5026404,0.2542814,4
0.6465161,0.56301767,5
0.34092385,0.6175801,8
0.56985223,0.5487082,3
0.81986743,0.581543,0
0.7556375,0.37755275,6
0.44196805,0.90071297,2
0.24969146,0.19313063,7
0.534588,0.6979618,3
0.52443016,0.672988,3
0.31400174,0.6987597,2
0.07066663,0.5671126,1
0.9247089,0.5074628,0
0.28580734,0.28378353,7
0.56645465,0.7008319,3
0.60228133,0.11971451,4
0.7565623,0.2562366,0
0.600522,0.6599979,3
0.34500137,0.2881339,9
0.64883417,0.75967336,3
0.26858923,0.6239063,2
0.68663615,0.6442209,8
0.57838655,0.05453079,9
0.9802832,0.5874221,0
0.5512834,0.71441853,3
0.35230762,0.616187,8
0.9765687,0.59422857,0
0.2785101,0.19760957,7
0.76080376,0.313646,6
0.61372364,0.4721777,5
0.54203,0.1721707,4
0.24897702,0.26707596,7
0.6318132,0.7303771,3
0.39834192,0.39056027,9
0.9365261,0.6288016,0
0.40182072,0.5172006,8
0.71428806,0.37132373,6
0.32132566,0.6949697,2
0.57093185,0.4305614,5
0.04561578,0.52128583,6
0.16770345,0.65543413,1
0.8607829,0.48768848,0
0.90362406,0.52194977,0
0.47718245,0.20310226,4
0.4058155,0.34280068,4
0.857476,0.48126966,0
0.15114504,0.60678154,1
0.40625337,0.9019231,2
0.57154036,0.6575129,3
0.28170687,0.7725053,2
0.26851317,0.2693733,7
0.21836106,0.26696944,7
0.43204895,0.6086653,8
0.6215422,0.57978696,5
0.39581004,0.8427018,2
0.6598813,0.63730884,5
0.2151366,0.41681796,7
0.76268697,0.25692704,6
0.45150226,0.09060692,9
0.06451056,0.44517705,1
0.53232557,0.14747591,4
0.14234284,0.6116189,1
0.7202023,0.3497101,6
0.4824757,0.16266009,4
0.46158594,0.8528315,2
0.55501,0.18733296,4
0.5055782,0.776734,3
0.5807232,0.47101653,5
0.5146925,0.21675885,4
0.44105148,0.4303227,3
0.40548706,0.07092628,9
0.64735484,0.6161529,5
0.93932,0.5234863,0
0.06315497,0.48343036,1
0.65886086,0.68803954,5
0.50481194,0.67810416,3
0.48475045,0.5770118,8
0.42696923,0.10970486,9
0.09460518,0.6245797,1
0.43053466,0.12341328,9
0.64597636,0.086942576,7
0.50607634,0.08033237,9
0.62490565,0.2679576,5
0.59744555,0.380877,5
0.42776346,0.8324353,2
0.2049643,0.18144035,7
0.5183804,0.23002335,4
0.86003006,0.24716441,6
0.9675186,0.5914637,0
0.09532602,0.45030347,1
0.028351307,0.541919,1
0.101611204,0.47574764,1
0.89159524,0.5300013,0
0.47098553,0.15222116,4
0.4875295,0.1169913,4
0.20301463,0.18142994,7
0.89442116,0.21779726,6
0.64664465,0.7610645,3
0.3826614,0.55931336,0
0.93731207,0.5626079,0
0.43946937,0.19002464,4
0.6157226,0.7311055,3
0.876654,0.5200501,0
0.77928495,0.29335564,6
0.17733654,0.6701887,1
0.319499,0.22179787,9
0.73348385,0.24952117,6
0.055756997,0.44113028,1
0.6791755,0.6868732,3
0.45501757,0.6207652,8
0.13435961,0.6449998,1
0.41202387,0.8932026,2
0.6671429,0.55103296,5
0.8840769,0.22805382,6
0.41859645,0.8393511,2
0.45030826,0.2832989,7
0.5354775,0.7212346,3
0.69839245,0.32167512,6
0.78518707,0.5015346,0
0.15118855,0.735564,1
0.3963717,0.15671475,9
0.22592549,0.38106313,7
0.77637,0.25037628,6
0.83310294,0.20306057,6
0.3853578,0.61371166,8
0.33544326,0.32181558,9
0.39692253,0.8589012,2
0.54840255,0.07328569,9
0.22564313,0.4960147,5
0.4246896,0.5004219,8
0.5056016,0.7524142,3
0.19836497,0.6982954,1
0.95296025,0.46963894,0
0.83551204,0.49644327,0
0.14269216,0.15743673,7
0.6962008,0.3863787,6
0.79892147,0.44637826,6
0.4029053,0.95310694,2
0.21516,0.75706595,1
0.85390055,0.24737224,6
0.42976987,0.16864282,9
0.6981743,0.71641225,3
0.066010065,0.48349756,1
0.6298043,0.6486781,8
0.765678,0.2420844,6
0.40997753,0.36348617,9
0.84761286,0.5376418,0
0.7498478,0.27543357,6
0.85695064,0.50988966,0
0.8319399,0.53232676,0
0.8782563,0.548813,0
0.8435246,0.21872643,6
0.6644056,0.7286381,3
0.6169103,0.5336817,5
0.3406883,0.241615,9
0.35950285,0.42167094,3
0.46657145,0.20380215,4
0.50523454,0.40799448,5
0.6413434,0.49951506,5
0.46187928,0.588562,8
0.66213447,0.5356832,5
0.52558124,0.6636608,3
0.8211052,0.6041711,0
0.5359236,0.21628255,4
0.952209,0.5268174,0
0.7688591,0.7226044,2
0.46518046,0.06551515,9
0.8174815,0.3481025,6
0.3515514,0.61626834,8
0.39572126,0.8548882,2
0.56686383,0.7077298,3
0.18370637,0.5358506,1
0.47283554,0.8797924,2
0.16033761,0.5788878,1
0.18689297,0.79225045,1
0.6210837,0.41858375,5
0.8323845,0.296936,6
0.42036322,0.10358423,9
0.40080038,0.51538527,8
0.8339877,0.49582636,0
0.79541415,0.24755192,6
0.7479226,0.28063017,6
0.6270585,0.53959864,5
0.61485726,0.45976856,5
0.625174,0.7659839,3
0.44993022,0.60390896,8
0.8736011,0.28213456,6
0.47056466,0.94291484,2
0.06934512,0.49644396,1
0.5211877,0.18386538,4
0.55212224,0.3714742,5
0.49841422,0.18752626,4
0.6689779,0.76069343,3
0.275563,0.19867119,7
0.49062616,0.5756686,8
0.6579358,0.65803754,5
0.98752934,0.6077418,0
0.47087404,0.1270515,9
0.6812332,0.7180676,3
0.65541387,0.6033561,5
0.013984613,0.44887957,1
0.1733019,0.6577987,1
0.9403706,0.6244262,0
0.4888003,0.3419972,4
0.51097953,0.2415522,4
0.28861183,0.27128792,7
0.80490255,0.5475695,0
0.071189255,0.51116055,1
0.26650178,0.21457858,7
0.81551105,0.5469115,0
0.029432083,0.45432323,1
0.887712,0.2506994,6
0.13177007,0.5166073,1
0.4897667,0.31953764,4
0.62194836,0.57067204,5
0.8479258,0.1947105,6
0.81330484,0.34839952,6
0.5697813,0.5458255,5
0.14970283,0.16627656,7
0.68541735,0.6359339,8
0.48699814,0.20599811,4
0.55348176,0.11243481,4
0.20981407,0.3406871,7
0.35179847,0.7186233,2
0.6470566,0.53423345,5
0.6202981,0.74283767,3
0.24045686,0.22283824,7
0.960991,0.4853783,0
0.21700582,0.41291004,7
0.24017018,0.24212779,7
0.35686377,0.13881418,9
0.7426466,0.26044855,6
0.4995706,0.120924085,4
0.26312244,0.81174,2
0.41408315,0.54186153,8
0.7124536,0.5739589,5
0.44719306,0.021649307,7
0.40917325,0.60626113,8
0.49285892,0.65929824,3
0.3732703,0.3099762,9
0.54034007,0.42348078,5
0.39715037,0.58946085,8
0.51054466,0.06820822,9
0.4379871,0.05911193,9
0.5064126,0.6121617,8
0.7369283,0.26903123,6
0.28511953,0.691613,2
0.37452024,0.5914718,8
0.42796022,0.18784632,9
0.3762413,0.7450805,2
0.56028694,0.71702754,3
0.7511576,0.22037278,6
0.13513108,0.5273093,1
0.0661341,0.48405054,1
0.3247118,0.5195871,8
0.5039101,0.07452827,9
0.5280678,0.7635778,3
0.60027856,0.1536878,4
0.89351255,0.5247675,0
0.20375676,0.30740604,7
0.39222604,0.21738237,9
0.8265101,0.35114366,6
0.15143007,0.4705342,4
0.047724675,0.5713847,1
0.47111362,0.28791794,4
0.12710978,0.60863876,1
0.6969025,0.78008556,3
0.5954777,0.08559886,4
0.36989254,0.25223786,9
0.63269484,0.7498157,3
0.20470306,0.6438562,1
0.5089389,0.16304684,4
0.23739232,0.27365685,7
0.28480962,0.39185375,7
0.61891025,0.14185044,4
0.24110785,0.30015847,7
0.32326373,0.7966671,2
0.4999337,0.039092302,9
0.7037362,0.7070101,3
0.9312901,0.47366938,0
0.43502975,0.5967492,8
0.73167473,0.6721655,8
0.34115198,0.50635725,8
0.4716223,0.17729056,4
0.8691729,0.50422394,0
0.49841785,0.10521751,4
0.44797212,0.20578408,4
0.016415812,0.4536797,1
0.66044754,0.56950617,5
0.40988293,0.8757079,2
0.51071304,0.56185305,8
0.6343595,0.65977126,3
0.49889448,0.109952,4
0.5323405,0.06913337,9
0.58537304,0.50204086,5
0.4021323,0.86273885,2
0.29343256,0.5270352,8
0.12758762,0.5316465,1
0.60874987,0.5629653,5
0.5069094,0.67532486,3
0.27089256,0.23983626,7
0.41628566,0.18031856,9
0.4732411,0.13223858,4
0.44225013,0.9068344,2
0.62320304,0.26633248,5
0.8501026,0.22530521,6
0.6266517,0.7807168,3
0.6114552,0.53852516,5
0.41880834,0.17502382,9
0.64355105,0.6939967,3
0.49471128,0.40385604,5
0.45483378,0.12172365,9
0.28503335,0.6211954,3
0.188209,0.6302383,1
0.58300644,0.054587938,9
0.22091794,0.74508697,5
0.4882841,0.7228163,3
0.9636496,0.54422176,0
0.73248917,0.25656915,6
0.41496196,0.07943652,9
0.43898252,0.55713856,8
0.6028127,0.11976462,4
0.76550215,0.488699,0
0.45788527,0.28624928,4
0.7373936,0.5941323,9
0.28219852,0.79187775,2
0.38415703,0.0959552,9
0.86335176,0.50824255,0
0.10033848,0.4659767,1
0.7936765,0.4764313,0
0.24199705,0.5161099,3
0.173137,0.7964161,1
0.71455365,0.32507178,6
0.65574455,0.6021631,5
0.36182642,0.5856557,8
0.09777679,0.5615474,1
0.6886112,0.5200122,5
0.6756539,0.77476084,3
0.50344867,0.70081794,3
0.8481228,0.64038706,0
0.5771695,0.806186,3
0.64463305,0.56171566,5
0.5052262,0.40866807,5
0.4108559,0.21379343,9
0.37829486,0.7999595,2
0.45957318,0.56191725,8
0.2641872,0.24960107,7
0.80743617,0.5157861,0
0.60774636,0.13071121,4
0.46599296,0.120782815,9
0.12790728,0.5733369,1
0.46600986,0.0993704,9
0.23825409,0.2417496,7
0.21610141,0.29844916,7
0.50485426,0.410021,5
0.7145925,0.630333,5
0.30635825,0.7370741,2
0.9335484,0.63641137,0
0.4949308,0.07078787,9
0.19180948,0.6053259,1
0.34502193,0.4841789,8
0.8318295,0.3653541,6
0.31696793,0.7613531,2
0.57969856,0.77070946,3
0.4143269,0.19458166,9
0.8320601,0.21180087,6
0.40567827,0.90453315,2
0.08942461,0.52586526,1
0.46867993,0.06436668,9
0.11696786,0.5222936,1
0.52690107,0.6929111,3
0.70997745,0.3790762,5
0.58538216,0.52642936,5
0.8500926,0.48295075,0
0.5167133,0.71220464,3
0.44784704,0.49194476,8
0.6254948,0.69632095,3
0.6183065,0.78000903,3
0.23659727,0.35984746,7
0.7430486,0.2318005,6
0.6853058,0.31938586,6
0.9582735,0.52622294,0
0.1109038,0.52553874,1
0.4840276,0.15207185,4
0.86178046,0.49040186,0
0.722559,0.28006905,6
0.41353682,0.20683028,9
0.38917336,0.5960398,8
0.06949282,0.50484943,1
0.3513651,0.8173402,2
0.08331861,0.54594773,9
0.4173184,0.10951673,9
0.590392,0.43539676,5
0.39506164,0.14317776,9
0.276121,0.3929188,7
0.5616304,0.6791692,3
0.14075384,0.15480235,7
0.36967427,0.52777797,8
0.95142525,0.54107296,0
0.11642238,0.5420535,1
0.5637378,0.6896859,3
0.9552584,0.47783902,0
0.5021276,0.23679927,4
0.74736196,0.37156737,6
0.15606321,0.6262922,1
0.95679325,0.5119724,0
0.46965513,0.84064674,2
0.55866003,0.3764577,5
0.5198983,0.5925357,8
0.62063396,0.117381535,4
0.54419684,0.15253778,4
0.21428002,0.77189136,1
0.18963328,0.5685419,1
0.5663282,0.4423651,5
0.5183198,0.23115808,4
0.736555,0.21541448,6
0.8978052,0.2273103,6
0.8534445,0.56190664,0
0.8592575,0.22968467,6
0.46270868,0.102476455,9
0.4326178,0.88063264,2
0.7813348,0.25875336,6
0.4586117,0.88159925,2
0.4002601,0.052424386,7
0.09426508,0.48218498,1
0.24179792,0.28781703,7
0.4240293,0.107304074,9
0.49627566,0.34876758,4
0.9046808,0.50826603,0
0.9111214,0.49398208,0
0.640692,0.6741201,3
0.4956503,0.5827957,8
0.2914656,0.72482884,2
0.43894827,0.86521053,2
0.6183484,0.78127015,3
0.1811071,0.5823097,1
0.70036095,0.40281028,6
0.88420695,0.52606857,0
0.637574,0.52962047,5
0.22338028,0.33961046,7
0.30449396,0.41322118,7
0.3888401,0.08989942,9
0.45409065,0.84351087,2
0.84559685,0.20208259,6
0.24800442,0.25156015,7
0.22942998,0.51996076,9
0.2856614,0.28415182,7
0.6762811,0.3791802,8
0.73308855,0.3141072,6
0.41066283,0.6098639,8
0.482891,0.5808984,8
0.48306766,0.30946732,4
0.84616244,0.20646574,6
0.31780154,0.5268448,8
0.6424856,0.12252884,4
0.10526252,0.50221467,1
0.43271908,0.8506149,2
0.35773158,0.54380935,8
0.266279,0.72025114,1
0.552362,0.7045436,3
0.4752621,0.041516565,9
0.5263146,0.19220215,4
0.89496523,0.49480912,0
0.087536976,0.4340467,3
0.2006427,0.2885281,7
0.60855246,0.7423365,3
0.3961069,0.8903456,2
0.60971636,0.7906323,3
0.7001841,0.7035982,3
0.19733612,0.25274837,7
0.5660374,0.68396175,3
0.47048676,0.18061167,4
0.81102306,0.5320763,0
0.7695547,0.25717106,6
0.2824013,0.7082483,2
0.81885046,0.5401295,0
0.43802908,0.5962298,8
0.16415192,0.71378607,1
0.6868667,0.6113639,5
0.6347504,0.76361835,3
0.60627306,0.3969729,5
0.47016454,0.268659,4
0.19328497,0.73350084,1
0.19758572,0.24932352,7
0.20330189,0.802928,1
0.6698817,0.618803,5
0.17794564,0.32639527,7
0.6786256,0.4693252,5
0.22798507,0.1953148,7
0.5287847,0.6953267,3
0.44140425,0.84608954,2
0.28787264,0.77962005,2
0.14537707,0.28923032,7
0.544849,0.65854484,3
0.23852502,0.16249897,7
0.6912143,0.7231262,3
0.25699732,0.37847853,7
0.5946273,0.60910296,8
0.6127857,0.42714852,5
0.7122877,0.21957646,4
0.5038712,0.43815827,5
0.31601965,0.7933422,2
0.3860841,0.30813813,5
0.77220774,0.26930484,6
0.6283163,0.53384715,5
0.6924143,0.80733407,3
0.77898777,0.23704408,6
0.15725519,0.16008383,7
0.45953816,0.21085931,4
0.017374638,0.4472469,1
0.23239194,0.36949965,7
0.18193813,0.5830741,1
0.5849579,0.50314796,5
0.29413345,0.786404,2
0.59551007,0.7612743,3
0.79887325,0.4463812,6
0.65593374,0.7144316,3
0.3185191,0.74570066,1
0.34484908,0.33812034,4
0.46196273,0.8571546,2
0.7529242,0.26603255,6
0.21955062,0.67159575,7
0.53577256,0.19463393,4
0.7259515,0.7305668,3
0.40601057,0.6560835,8
0.7769571,0.4996754,0
0.7343729,0.30956945,6
0.41458896,0.87384427,2
0.044431824,0.48126405,1
0.89252645,0.21950544,6
0.63566875,0.20250581,5
0.519691,0.68644136,3
0.5285405,0.06956384,9
0.14185366,0.60435826,1
0.4335946,0.09277976,9
0.49990246,0.6772432,3
0.328251,0.7122487,2
0.10185532,0.49620125,1
0.5085471,0.63857967,8
0.5121487,0.1407893,4
0.50641966,0.24081534,4
0.7168044,0.30250874,6
0.71247375,0.63912606,5
0.50813454,0.60686266,8
0.714938,0.3412536,6
0.5480761,0.23355381,9
0.22927767,0.3236026,7
0.2263798,0.2451451,7
0.414027,0.58099866,8
0.8325092,0.27891502,6
0.40180123,0.09997228,9
0.2631272,0.43532556,7
0.4450578,0.7192616,3
0.4693418,0.0724425,9
0.51363707,0.2628812,4
0.966497,0.52025163,0
0.6188882,0.5635254,5
0.5808207,0.10377369,4
0.74304503,0.23488936,6
0.59492624,0.12966044,4
0.03358169,0.4821765,1
0.2251792,0.3070995,2
0.52867764,0.6961425,3
0.94141996,0.4802059,0
0.9297267,0.5128662,0
0.3092039,0.7583516,2
0.8622836,0.19325878,6
0.89525014,0.24320005,6
0.56966627,0.5439817,5
0.2171476,0.18466161,7
0.8560503,0.52556515,0
0.44395244,0.5100243,8
0.7771412,0.31107116,6
0.5060948,0.2681221,4
0.21669507,0.5321728,7
0.45349598,0.07679634,9
0.7924196,0.47976446,0
0.20027977,0.1801893,7
0.52433634,0.80910504,3
0.43390357,0.2905515,4
0.30096886,0.76656145,2
0.14629775,0.6264714,1
0.3387473,0.5231919,8
0.49348867,0.6069409,8
0.6445881,0.5171572,5
0.48830044,0.038258363,9
0.38925007,0.91815925,2
0.30485556,0.41339836,7
0.14831272,0.59667265,1
0.44358918,0.50855064,8
0.5263183,0.6266231,8
0.57919395,0.83428556,8
0.2668819,0.78425854,2
0.23572303,0.26033768,7
0.74361575,0.28653,6
0.7601736,0.4926786,0
0.17602819,0.7267198,1
0.36298627,0.92979395,2
0.2780088,0.3193788,7
0.20501912,0.7705289,1
0.84707606,0.53382796,0
0.47723073,0.5337369,8
0.6997337,0.69515723,3
0.7246297,0.3875914,6
0.83272237,0.5250504,0
0.61186147,0.49982157,5
0.6318797,0.6711292,3
0.8115991,0.1657999,6
0.38171783,0.8413202,2
0.36527157,0.5638711,8
0.24578737,0.5479563,7
0.87136173,0.4980871,0
0.17084324,0.54081553,1
0.5646723,0.12559468,4
0.3385084,0.75346565,2
0.04733214,0.49607483,1
0.04216656,0.46429887,1
0.55532086,0.113933206,4
0.4764938,0.1706085,4
0.5884095,0.117728904,4
0.4343017,0.056638215,4
0.25724196,0.2570989,7
0.08202565,0.48463553,1
0.722929,0.2807747,6
0.3178137,0.7250283,2
0.5111961,0.6395634,9
0.47225368,0.0634325,9
0.9951626,0.57144195,0
0.7949787,0.47794065,0
0.17088844,0.60722506,1
0.33165663,0.5762597,8
0.43555054,0.62902564,8
0.49645218,0.19717279,4
0.55235267,0.71922755,3
0.52510065,0.26603568,4
0.26550967,0.77680904,2
0.99542695,0.6032172,0
0.69855136,0.40216067,6
0.16634233,0.5927351,1
0.6986602,0.38255754,6
0.13144952,0.62686044,1
